<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Hologic,HOLX,20130301,21.63,21.85,21.32,21.61,3811600
Home Bancshares,HOMB,20130301,33.49,34.58,33.36,34.3,43300
Home Federal Bancorp,HOME,20130301,11.28,11.91,11.05,11.82,23600
Chanticleer Holdings Inc.,HOTR,20130301,1.92,1.92,1.92,1.92,1000
Hot Topic,HOTT,20130301,10.75,10.94,10.63,10.83,405300
Hovnanian Enterprises Inc,HOVNP,20130301,14.94,15.1,14.65,15.1,26300
Huntington Preferred Capital,HPCCP,20130301,28.6,28.99,28.25,28.99,2600
Hong Kong Highpower Technology,HPJ,20130301,1.08,1.1,1.08,1.08,7900
Harris Interactive,HPOL,20130301,1.64,1.7,1.64,1.7,77500
Hyperion Therapeutics Inc,HPTX,20130301,18.2,19.1,18,19.02,17500
Horizon Technology Finance Corp.,HRZN,20130301,14.77,15.18,14.7,15.06,75900
Henry Schein,HSIC,20130301,88.7,89.23,87.9,88.84,585100
Heidrick & Struggles International,HSII,20130301,13.44,13.7,13.42,13.68,133200
Heska Corp.,HSKA,20130301,8.15,8.43,8.05,8.42,21900
Hsn,HSNI,20130301,52.81,54.16,52.42,53.98,409900
Hanwha Solarone Co. Ltd,HSOL,20130301,1.13,1.17,1.11,1.16,277900
Hudson Global Inc,HSON,20130301,3.67,3.77,3.56,3.76,26900
Healthstream,HSTM,20130301,21.45,22.16,21.19,21.75,441900
Hometrust Bancshares Inc.,HTBI,20130301,15.31,15.58,15,15.52,106300
Heritage Commerce Corp,HTBK,20130301,6.66,6.78,6.66,6.76,13400
Hutchinson Technology Inc.,HTCH,20130301,2.84,2.84,2.67,2.69,224900
Hickory Tech Corp.,HTCO,20130301,9.29,9.54,9.29,9.46,17800
China Lodging Group Limited,HTHT,20130301,18.02,18.85,17.8,18.76,26700
Heartland Express,HTLD,20130301,13.48,13.64,13.38,13.58,297200
Heartland Financial USA,HTLF,20130301,23.12,24,23.12,23.85,12900
Heartware International,HTWR,20130301,84.42,85.59,83.91,85.43,130400
Hub Group,HUBG,20130301,37.85,38.58,37.41,38.25,291800
Hurco Companies,HURC,20130301,27.98,28.25,27.6,28.19,3900
Huron Consulting Group Inc.,HURN,20130301,38.94,39.45,37.2,38.55,275400
Healthways,HWAY,20130301,12.72,12.9,12.49,12.57,206400
Hawthorn Bancshares,HWBK,20130301,10.29,10.78,10.28,10.55,10600
Houston Wire & Cable Company,HWCC,20130301,11.49,11.96,11.49,11.94,26700
Hawkins,HWKN,20130301,39.5,40.4,38.73,40.29,27500
Hydrogenics Corp.,HYGS,20130301,7.86,7.97,7.86,7.97,900
First Trust High Yield Long/Sho,HYLS,20130301,50.23,50.25,49.99,50.05,11500
Horizon Pharma Inc.,HZNP,20130301,2.07,2.11,1.97,2.01,957900
Iac/Interactivecorp,IACI,20130301,40.64,41.35,40.49,41.24,1404900
Integra Lifesciences Holdings Corp.,IART,20130301,40.35,41.33,39.78,40.86,185200
Nasdaq Biotechnology Ishares,IBB,20130301,146.51,149.6,146.45,149.57,526700
Intervest Bancshares,IBCA,20130301,5.5,5.5,5.19,5.42,123300
Independent Bank Corp.,IBCP,20130301,5.95,6.03,5.7,5.79,45500
Independent Bank Corp.,IBCPO,20130301,30.25,30.3,27.2,30.25,1600
Iberiabank Corp.,IBKC,20130301,49.83,50.34,49.18,50.3,121500
Interactive Brokers Group,IBKR,20130301,14.7,14.71,14.56,14.61,335500
International Bancshares Corp.,IBOC,20130301,20.06,20.29,19.73,19.96,337000
Icad Inc.,ICAD,20130301,5.4,5.53,5.4,5.49,37600
Immucell Corp.,ICCC,20130301,3.57,3.81,3.57,3.65,4400
Icf International,ICFI,20130301,24.76,24.85,24.4,24.69,66100
Internet Capital Group,ICGE,20130301,12.92,13.15,12.83,13.09,74600
S&P Global Clean Energy Index Ishares,ICLN,20130301,7.3,7.32,7.25,7.29,16900
Icon Plc,ICLR,20130301,30.97,31.5,30.6,31.49,204300
Iconix Brand Group,ICON,20130301,23.38,23.74,23.29,23.5,935800
Intercept Pharmaceuticals Inc.,ICPT,20130301,37.72,38.95,36.72,36.99,8200
Icu Medical,ICUI,20130301,56.32,57.81,56.29,57.7,63700
Interdigital,IDCC,20130301,44.23,44.96,43.59,44.71,625600
Idenix Pharmaceuticals,IDIX,20130301,4.18,4.33,4.05,4.29,694100
Idera Pharmaceuticals,IDRA,20130301,0.75,0.75,0.7,0.73,37600
Industrial Services Of America,IDSA,20130301,3,3,2.78,2.86,5300
I.D. Systems,IDSY,20130301,6.21,6.3,6.04,6.08,20400
Integrated Device Technology,IDTI,20130301,6.76,6.86,6.53,6.65,2404300
Idexx Laboratories,IDXX,20130301,91.83,92.06,90.78,91.25,650700
Icahn Enterprises L.P.,IEP,20130301,63,63,60,60.05,2094500
Integrated Electrical Services,IESC,20130301,5.93,5.99,5.45,5.95,3000
FTSE Epra/Nareit Dev Asia Idx Ishares,IFAS,20130301,34.86,34.87,34.65,34.79,6400
FTSE Epra/Nareit Dev Re Ex-US Ishares,IFGL,20130301,33.49,33.7,33.47,33.7,438900
FTSE Epra/Nareit North America Ishares,IFNA,20130301,49.85,50.05,49.41,50.05,5500
Infosonics Corp,IFON,20130301,0.57,0.63,0.57,0.58,12600
Internet Gold Golden Lines Ltd,IGLD,20130301,2.87,2.87,2.86,2.86,1100
Igo Inc,IGOI,20130301,3.05,3.45,3.05,3.45,4100
S&P/Citi Intl Treasury Bond Ishares,IGOV,20130301,99.95,100.38,99.59,100.38,40900
Igate Corp.,IGTE,20130301,18.77,19.02,18.67,18.88,79500
Information Services Group,III,20130301,1.33,1.42,1.33,1.37,20300
Insteel Industries,IIIN,20130301,15.73,15.95,15.61,15.75,107900
Internet Initiative Japan,IIJI,20130301,13.46,13.51,13.43,13.45,4700
Interval Leisure Group,IILG,20130301,20.84,21.28,20.75,21.15,245500
Ii-Vi Inc.,IIVI,20130301,17.17,17.45,17.12,17.42,223700
Ikanos Communications,IKAN,20130301,1.74,1.74,1.63,1.64,101000
Ikonics Corp.,IKNX,20130301,9.53,9.53,9.05,9.26,5900
Illumina,ILMN,20130301,50.65,52.5,50.46,52.22,2465400
Intermountain Comm,IMCB,20130301,13.4,13.4,13.4,13.4,100
Immunogen,IMGN,20130301,15.22,15.42,14.98,15.37,620600
Intermolecular Inc.,IMI,20130301,9.56,9.77,9.25,9.68,41800
Ingles Markets Inc.,IMKTA,20130301,20.39,20.65,20.13,20.57,27200
Immersion Corp.,IMMR,20130301,6.5,6.63,6.15,6.51,217800
Immunomedics,IMMU,20130301,2.28,2.32,2.27,2.29,413500
Imprimis Pharmaceuticals Inc.,IMMY,20130301,4.99,4.99,4.99,4.99,2700
Chipmos Technologies [Bermuda] Ltd,IMOS,20130301,10.85,10.94,10.45,10.73,101700
Imris Inc,IMRS,20130301,4,4.31,3.91,4.1,21500
Internap Network Services Corp.,INAP,20130301,8.55,8.62,8.44,8.6,303600
First Internet Bancorp,INBK,20130301,24.3,25.99,24.3,25.6,900
Incyte Corp.,INCY,20130301,22,22.79,21.95,22.46,1625300
Independent Bank,INDB,20130301,31.28,31.57,31,31.47,52200
S&P India Nifty 50 Index Ishares,INDY,20130301,23.79,23.91,23.74,23.86,408200
Informatica Corp.,INFA,20130301,34.82,35.08,34.43,34.95,1933200
Infinity Pharmaceuticals,INFI,20130301,42.37,44.32,42.04,43.65,572700
Infinera Corp.,INFN,20130301,6.41,6.47,6.34,6.42,1002300
Interactive Intelligence,ININ,20130301,40.95,42.24,40.8,41.96,41500
Innodata Isogen Inc,INOD,20130301,3.5,3.5,3.38,3.4,40400
Interphase Corp.,INPH,20130301,2.45,2.48,2.22,2.22,5500
Insmed,INSM,20130301,6.11,6.2,6.05,6.07,20800
Intel Corp.,INTC,20130301,20.79,21.19,20.66,21.03,45699100
The Intergroup Corp.,INTG,20130301,22.3,23.09,22.3,23.09,2500
Intl Fcstone Inc,INTL,20130301,17.78,18.16,17.6,17.96,18500
Intest Corp.,INTT,20130301,3.31,3.36,3.21,3.32,8600
Intuit Inc.,INTU,20130301,64.04,65.11,63.78,65.04,2307200
Intersections,INTX,20130301,10.55,10.74,10.43,10.71,33500
Identive Group,INVE,20130301,1.49,1.49,1.41,1.43,65800
Innerworkings,INWK,20130301,14.63,15.27,14.57,15.08,199600
Innospec Inc.,IOSP,20130301,39.85,41.45,39.53,41.34,165700
Inter Parfums,IPAR,20130301,24.74,25.71,24.69,25.54,80400
Ipass Inc.,IPAS,20130301,1.97,2.03,1.95,2.01,138100
Infinity Property And Casualty Corp.,IPCC,20130301,55.65,56.46,55.55,55.88,63900
Intellipharmaceutics International Inc.,IPCI,20130301,1.78,1.85,1.78,1.84,9700
Ipc The Hospitalist Company,IPCM,20130301,41.17,43.09,41.05,42.66,183900
Ipg Photonics Corp.,IPGP,20130301,58.68,60.47,58.54,60.11,634500
Innophos Holdings,IPHS,20130301,48.37,49.67,48.37,49.58,123500
Impax Laboratories,IPXL,20130301,19.64,20.04,19.57,20,589900
Neutral Tandem,IQNT,20130301,3.4,3.57,3.33,3.56,460000
Irobot Corp.,IRBT,20130301,21.32,21.87,21.13,21.82,552300
Iridium Communications Inc,IRDM,20130301,6.05,6.08,5.9,6.08,1179200
Iridium Communications Inc,IRDMZ,20130301,1.26,1.26,1.26,1.26,1400
Ignite Restaurant Group Inc.,IRG,20130301,14.01,15.24,13.98,14.76,66400
Iridex Corp.,IRIX,20130301,4.76,4.85,4.51,4.77,9300
If Bancorp Inc.,IROQ,20130301,15.46,15.46,15.02,15.03,1800
Ironwood Pharmaceuticals,IRWD,20130301,14.69,14.95,14.55,14.94,481100
Investors Bancorp,ISBC,20130301,17.49,17.87,17.42,17.77,202800
International Speedway Corp.,ISCA,20130301,30,30.36,29.81,30.15,165300
S&P/Citi 1-3 Yr Intl Treasury Bd Ishares,ISHG,20130301,94.4,94.5,94.1,94.31,5700
Insignia Systems,ISIG,20130301,1.93,2.02,1.89,1.91,10600
Intersil Corp.,ISIL,20130301,8.45,8.48,8.16,8.33,1480400
Isis Pharmaceuticals,ISIS,20130301,14.73,15.38,14.5,15.31,1449200
Isle Of Capri Casinos,ISLE,20130301,6.53,6.73,6.53,6.71,40600
Slm Corp.,ISM,20130301,24.66,24.66,24.26,24.59,3200
Image Sensing Systems,ISNS,20130301,5.38,5.4,5.37,5.37,19900
Intuitive Surgical,ISRG,20130301,553.06,558,546.56,553.4,1138800
Isramco,ISRL,20130301,101,101,101,101,100
Innovative Solutions And Support,ISSC,20130301,4.5,4.75,4.5,4.66,3700
Integrated Silicon Solution,ISSI,20130301,8.5,8.58,8.35,8.56,50300
Investors Title Company,ITIC,20130301,66.56,67.59,66.56,66.79,300
Intermune,ITMN,20130301,8.78,9.25,8.78,9.21,1316300
Itron,ITRI,20130301,41.88,42.05,41.41,41.5,332300
Ituran Location And Control Ltd,ITRN,20130301,15.08,15.3,15.08,15.15,11700
Intevac,IVAC,20130301,4.72,4.84,4.67,4.83,37000
Ivanhoe Energy,IVAN,20130301,0.66,0.66,0.65,0.65,319400
Ixys Corp.,IXYS,20130301,9.88,9.99,9.8,9.91,13500
Jack In The Box Inc.,JACK,20130301,31.42,32.09,31.18,32.05,236800
Lj International,JADE,20130301,1.94,1.94,1.92,1.93,50200
Jakks Pacific,JAKK,20130301,12.06,12.09,11.38,11.41,244900
Ja Solar Holdings Co.,JASO,20130301,4.48,4.64,4.31,4.46,366200
Jacksonville Bancorp,JAXB,20130301,1.43,1.59,1.41,1.59,20900
Jazz Pharmaceuticals,JAZZ,20130301,57.83,58.54,56.9,58.41,686800
J.B. Hunt Transport Services,JBHT,20130301,69.71,69.99,68.53,69.18,1140400
Jetblue Airways Corp.,JBLU,20130301,6.05,6.22,6,6.15,4092900
John B. Sanfilippo & Son,JBSS,20130301,19.01,19.21,18.46,19.11,36500
J2 Global Communications Inc,JCOM,20130301,35.34,36.38,35.34,36.33,398700
Communications Systems,JCS,20130301,10.74,10.94,10.69,10.84,6900
Jewett-Cameron Trading Company,JCTCF,20130301,16.45,16.48,16.05,16.05,1500
Jds Uniphase Corp.,JDSU,20130301,14.1,14.23,14,14.06,5327400
Jefferson Bancshares,JFBI,20130301,5.14,5.18,4.95,5.13,3700
Jive Software Inc.,JIVE,20130301,16.55,16.6,16,16.37,657400
J & J Snack Foods,JJSF,20130301,69.68,70.43,69,69.98,45200
Jack Henry & Associates,JKHY,20130301,43.58,44.06,43.13,43.93,531300
Jamba,JMBA,20130301,2.75,2.81,2.73,2.79,689600
51Job,JOBS,20130301,55.77,55.79,54.75,55.79,54300
Joe's Jeans Inc.,JOEZ,20130301,1.41,1.52,1.41,1.48,1721500
Jos. A. Bank Clothiers,JOSB,20130301,40.91,41.32,40.25,40.31,487400
Johnson Outdoors Inc.,JOUT,20130301,22.77,22.9,22.56,22.7,19000
James River Coal Company,JRCC,20130301,2.65,2.65,2.47,2.48,771600
China Finance Online Co. Limited,JRJC,20130301,1.45,1.45,1.43,1.44,7700
Slm Corp.,JSM,20130301,24.36,24.58,24.36,24.52,8000
Jinpan International Limited,JST,20130301,5.63,5.65,5.45,5.53,14400
Coffee Holding Co.,JVA,20130301,7.3,7.39,7.16,7.27,60100
Kaiser Aluminum Corp.,KALU,20130301,60.95,61.45,60.4,60.91,184500
Kimball International,KBALB,20130301,9.1,9.2,8.99,9.17,58000
Kalobios Pharmaceuticals Inc.,KBIO,20130301,6.59,6.59,6.51,6.57,3300
Kohlberg Capital Corp.,KCAP,20130301,10.11,10.36,10.09,10.19,288400
Kansas City Life Insurance Company,KCLI,20130301,36.86,37.37,36.86,37.2,4000
Kelly Services,KELYA,20130301,17.5,17.84,17.37,17.73,103100
Kewaunee Scientific Corp.,KEQU,20130301,12.69,12.86,12.69,12.85,2300
Keryx Biopharmaceuticals,KERX,20130301,6.46,7.43,6.38,7.19,13763400
Keynote Systems,KEYN,20130301,15.15,15.34,15.1,15.25,71300
The Keyw Holding Corp.,KEYW,20130301,14.47,14.65,13.75,14.03,690200
Kentucky First Federal Bancorp,KFFB,20130301,8.1,8.1,8.1,8.1,300
Kforce,KFRC,20130301,14.41,15.22,14.37,15.07,551400
Kingold Jewelry Inc.,KGJI,20130301,1.22,1.25,1.21,1.23,14000
Kingstone Companies Inc,KINS,20130301,5,5.07,5,5.03,4000
Kior Inc.,KIOR,20130301,5.45,5.69,5.32,5.45,103200
Keating Capital Inc.,KIPO,20130301,6.43,6.51,6.43,6.45,2000
Kips Bay Medical,KIPS,20130301,1,1.05,1,1.02,45100
Kirkland's,KIRK,20130301,11.53,11.9,11.53,11.89,26100
Kla-Tencor Corp.,KLAC,20130301,54.36,54.75,53.61,54.5,2122300
Kulicke And Soffa Industries,KLIC,20130301,10.77,10.95,10.63,10.69,770200
Kandi Technolgies,KNDI,20130301,3.55,3.73,3.55,3.71,32100
Kona Grill,KONA,20130301,8.55,8.79,8.5,8.6,9700
Kongzhong Corp.,KONG,20130301,6.17,6.23,6.06,6.16,132100
Thermogenesis,KOOL,20130301,0.9,1,0.88,0.91,16300
Kopin Corp.,KOPN,20130301,3.17,3.23,3.08,3.17,126200
Koss Corp.,KOSS,20130301,4.36,4.86,4.04,4.74,61800
Kraft Foods Group Inc.,KRFT,20130301,48.25,48.66,47.81,48.57,3231300
Kearny Financial,KRNY,20130301,9.87,10.13,9.85,10.07,15100
K-Swiss Inc.,KSWS,20130301,4.71,4.73,4.7,4.73,158200
Key Tronic Corp.,KTCC,20130301,10.51,10.79,10.39,10.7,42900
Key Technology,KTEC,20130301,12.29,12.29,12.25,12.25,400
Kratos Defense & Security Solutions,KTOS,20130301,4.22,4.26,4.18,4.24,167100
Ku6 Media Co.,KUTV,20130301,1.15,1.2,1.1,1.17,124400
Kvh Industries,KVHI,20130301,13.12,13.34,13.12,13.34,22600
Kayak Software Corporation,KYAK,20130301,40.1,40.1,39.82,40.08,24600
Kythera Biopharmaceuticals Inc,KYTH,20130301,26.1,26.1,24.51,25.12,31300
Multi-Color Corp.,LABL,20130301,23.82,24.24,23.82,23.96,24800
Lakes Entertainment,LACO,20130301,3.03,3.04,3,3,12600
Lakeland Industries,LAKE,20130301,4.94,5,4.79,4.93,6000
Lamar Advertising Company,LAMR,20130301,45.75,46.07,45.36,45.89,1564400
Lancaster Colony Corp.,LANC,20130301,72.53,73.42,71.84,73.15,135300
Gladstone Land Corporation,LAND,20130301,14.9,15.27,14.9,15.25,9800
Lawson Products,LAWS,20130301,14.03,14.54,13.88,14.52,33300
Layne Christensen Company,LAYN,20130301,21.78,22.08,21.61,21.8,54900
Lakeland Bancorp,LBAI,20130301,9.51,9.8,9.49,9.64,47100
Leading Brands Inc,LBIX,20130301,3.69,3.71,3.38,3.47,3000
Liberty Global,LBTYA,20130301,68.2,69.44,67.71,69.13,2915900
Liberty Global,LBTYK,20130301,63.15,64.45,63.03,63.99,1019900
Lca-Vision Inc.,LCAV,20130301,2.89,2.95,2.85,2.89,39700
Lcnb Corporation,LCNB,20130301,15.76,16,15.75,16,2400
Lifetime Brands,LCUT,20130301,10.77,10.93,10.67,10.83,3500
Leap Wireless International,LEAP,20130301,5.36,5.36,5.15,5.26,2032700
Lincoln Electric Holdings,LECO,20130301,55.77,55.95,54.63,55.58,389100
Market Leader Inc,LEDR,20130301,7.4,7.75,7.15,7.71,89800
Semileds Corp.,LEDS,20130301,0.74,0.74,0.71,0.71,34400
Littelfuse,LFUS,20130301,65.41,66.58,65.25,66.43,62400
Lifevantage Corp,LFVN,20130301,2.55,2.55,2.48,2.49,146800
Legacy Reserves Lp,LGCY,20130301,26.3,26.55,26.21,26.36,201600
Ligand Pharmaceuticals Inc.,LGND,20130301,20.33,20.83,20.33,20.63,107500
Lhc Group,LHCG,20130301,20.13,21.22,20.13,21.01,25300
Life Technologies Corp.,LIFE,20130301,57.93,59.82,57.57,59.54,1620000
Lime Energy Co.,LIME,20130301,0.75,0.8,0.75,0.79,68700
Lincoln Educational Services Corp.,LINC,20130301,6.24,6.65,6.16,6.59,156200
Linn Energy Llc,LINE,20130301,38.1,38.15,37.48,37.53,1230100
Liberty Media Corp.,LINTA,20130301,20.81,21.01,20.56,20.82,3212100
Liberty Media Corp.,LINTB,20130301,20.73,20.75,20.73,20.75,400
Fidelity Southern Corp.,LION,20130301,10.97,11.29,10.94,11.19,9800
Lionbridge Technologies,LIOX,20130301,3.82,3.87,3.77,3.85,83200
Livedeal,LIVE,20130301,3.1,3.28,3.08,3.08,3400
Lihua International,LIWA,20130301,5.1,5.15,4.96,5.05,69100
Lakeland Financial Corp.,LKFN,20130301,24.55,24.88,24.31,24.71,26800
Lkq Corp.,LKQ,20130301,21.19,21.24,20.42,20.43,4979500
L&L Energy,LLEN,20130301,1.75,1.75,1.7,1.74,59200
Limelight Networks,LLNW,20130301,2.1,2.16,2.1,2.14,376200
Linear Technology Corp.,LLTC,20130301,38,38.12,37.59,37.91,2603800
Lemaitre Vascular,LMAT,20130301,6.14,6.14,5.98,6.02,3700
Liberty Media Corp. Series A,LMCA,20130301,107.08,109.43,106.56,108.05,592000
Lmi Aerospace,LMIA,20130301,22.15,22.32,21.72,21.97,60100
Limoneira Co,LMNR,20130301,19.31,19.84,19.06,19.33,30400
Luminex Corp.,LMNX,20130301,16.76,17.47,16.75,17.39,203000
Lumos Networks Corp.,LMOS,20130301,11.28,11.59,11.08,11.31,129400
Lnb Bancorp,LNBB,20130301,8.1,8.15,7.91,7.94,10700
Lance,LNCE,20130301,24.52,25.06,24.52,25.04,139100
Linn Co Llc,LNCO,20130301,38.82,39,38.65,38.78,678100
Landec Corp.,LNDC,20130301,10.97,11.29,10.95,11.16,84300
Manhattan Bridge Capital Inc,LOAN,20130301,1.33,1.33,1.32,1.32,1900
Local Corporation,LOCM,20130301,1.68,1.73,1.58,1.59,192200
Logitech International S.A.,LOGI,20130301,6.78,6.84,6.77,6.8,136900
Logmein,LOGM,20130301,17.87,18.67,17.87,18.54,537200
Lojack Corp.,LOJN,20130301,3,3.11,3,3.05,10600
Elong,LONG,20130301,15.55,16.2,15.55,16.11,36400
Looksmart,LOOK,20130301,0.9,0.9,0.89,0.9,1000
Grand Canyon Education,LOPE,20130301,24.06,24.11,23.53,24.02,419700
Loral Space And Communications,LORL,20130301,57.94,59.96,57.94,59.68,37200
Liposcience Inc.,LPDX,20130301,9.75,9.99,9.51,9.65,15900
Life Partners Holdings Inc,LPHI,20130301,3.98,4.25,3.97,4.14,206400
Lpl Investment Holdings Inc.,LPLA,20130301,31.37,31.37,30.01,30.8,589100
Lifepoint Hospitals,LPNT,20130301,43.93,44.4,43.55,44.09,693100
Laporte Bancorp,LPSB,20130301,9.95,9.95,9.94,9.94,1000
Liveperson,LPSN,20130301,14.38,15.11,13.99,14.9,528000
Lightpath Technologies,LPTH,20130301,0.81,0.85,0.81,0.82,8500
Lpath Inc,LPTN,20130301,4.3,4.43,4.21,4.4,8800
Liquidity Services,LQDT,20130301,34.03,34.95,33.72,34.89,702900
Lrad Corp.,LRAD,20130301,1.11,1.17,1.1,1.15,54300
Lam Research Corp.,LRCX,20130301,42.09,42.84,41.68,42.68,1966400
Lsb Financial,LSBI,20130301,21.25,21.25,21.25,21.25,300
Lattice Semiconductor Corp.,LSCC,20130301,4.63,4.63,4.49,4.53,851400
Lsi Logic Corp.,LSI,20130301,6.95,6.98,6.81,6.89,5807600
Landstar System,LSTR,20130301,55.85,56.23,55.23,55.99,540500
Lightbridge Corp.,LTBR,20130301,2.4,2.49,1.75,1.9,121700
Linktone Ltd,LTON,20130301,2.83,2.85,2.78,2.78,47500
Learning Tree International,LTRE,20130301,3.68,3.68,3.65,3.65,7300
Lantronix,LTRX,20130301,1.94,1.95,1.93,1.95,3200
Ltx-Credence Corp.,LTXC,20130301,5.72,5.86,5.55,5.82,363100
Lufkin Industries,LUFK,20130301,64.04,64.77,62.49,64.62,687300
Lululemon Athletica Inc.,LULU,20130301,66.52,67.52,65.75,67.5,2193200
Luna Innovations Inc.,LUNA,20130301,1.17,1.18,1.17,1.18,800
Liberty Interactive Corporation,LVNTA,20130301,72.29,74.01,71.01,73.36,165400
Liberty Interactive Corporation,LVNTB,20130301,71.8,73.3,71.76,73.3,500
Lifeway Foods,LWAY,20130301,11.75,11.89,11.54,11.84,10400
Lexicon Pharmaceuticals,LXRX,20130301,1.96,1.98,1.95,1.97,751700
Lsi Industries Inc.,LYTS,20130301,6.8,7.01,6.8,6.97,23300
Merrimack Pharmaceuticals Inc.,MACK,20130301,6.36,6.41,6.2,6.3,319400
Magnetek,MAG,20130301,12.16,12.16,11.38,12.11,6500
Magal Security Systems Ltd,MAGS,20130301,4.51,4.73,4.5,4.51,4200
Mako Surgical,MAKO,20130301,12.75,12.77,12.15,12.75,1250400
Manhattan Associates,MANH,20130301,69.71,72.02,69.49,70.78,146800
Mantech International Corp.,MANT,20130301,24.58,24.75,24.03,24.42,288000
Map Pharmaceuticals,MAPP,20130301,25,25.01,24.98,24.98,1080100
Remark Media Inc,MARK,20130301,1.36,1.64,1.36,1.47,14200
Marine Petroleum Trust,MARPS,20130301,14.85,14.9,14.85,14.85,500
Material Sciences Corp.,MASC,20130301,10.19,10.19,9.9,10.09,7000
Masimo Corp.,MASI,20130301,19.69,20.01,19.44,19.92,405200
Mattel,MAT,20130301,40.59,40.73,40.18,40.5,2663600
Eloyalty Corp.,MATR,20130301,4.64,4.7,4.45,4.66,19600
Matthews International Corp.,MATW,20130301,32.74,33.28,32.74,33.08,132600
Maxygen,MAXY,20130301,2.44,2.47,2.41,2.46,28800
J. W. Mays,MAYS,20130301,22.27,22.27,22.25,22.25,300
Mb Financial Inc.,MBFI,20130301,23.49,23.9,23.26,23.86,353300
Metabolix,MBLX,20130301,2.43,2.5,2.4,2.45,57900
Multiband Corp.,MBND,20130301,2.14,2.18,2.1,2.14,23200
Middleburg Financial Corp.,MBRG,20130301,20.27,20.6,20.25,20.56,8800
M B T Financial Corp,MBTF,20130301,3.64,3.71,3.62,3.69,10300
Merchants Bancshares,MBVT,20130301,28.55,29.35,28.5,29.16,7300
Mercantile Bank Corp.,MBWM,20130301,16.55,16.7,16.5,16.68,6100
Macatawa Bank Corp.,MCBC,20130301,4.96,5,4.86,4.95,45500
Metrocorp Bancshares,MCBI,20130301,10.3,10.5,10.25,10.49,6800
Madison County Financial Inc.,MCBK,20130301,16.02,16.02,16.02,16.02,200
Mid-Con Energy Partners Lp,MCEP,20130301,21.99,22.37,21.93,22,46400
Mcg Capital Corp.,MCGC,20130301,4.45,4.51,4.4,4.47,288900
Microchip Technology Inc.,MCHP,20130301,36.27,36.66,35.98,36.46,2312100
Marchex,MCHX,20130301,3.71,3.87,3.7,3.82,38400
Mecox Lane Limited,MCOX,20130301,2.22,2.45,2.22,2.34,300
Monarch Casino & Resort,MCRI,20130301,8.81,10.05,8.64,9.61,36300
Micrel Inc.,MCRL,20130301,10.52,10.58,10.34,10.46,196200
Micros Systems,MCRS,20130301,41.11,42.29,41,42.14,2825600
Medassets,MDAS,20130301,18.26,18.92,18.2,18.9,594300
Mdc Partners Inc.,MDCA,20130301,13.75,13.75,13.55,13.75,21300
Medical Action Industries Inc.,MDCI,20130301,5.87,6.01,5.82,5.96,17000
The Medicines Company,MDCO,20130301,32.05,32.05,31.1,31.49,433500
Mhi Hospitality Corp.,MDH,20130301,4.29,4.35,4.25,4.29,19500
First Trust Exchange-Traded Fun,MDIV,20130301,21.19,21.19,21.05,21.14,206900
Kraft Foods Inc.,MDLZ,20130301,26.94,27.85,26.94,27.81,17228000
Allscripts Healthcare Solutions,MDRX,20130301,12.69,12.77,12.47,12.72,2260500
Medidata Solutions,MDSO,20130301,51.37,52.83,51.13,52.63,248700
Medivation,MDVN,20130301,48.2,48.7,45.04,46.08,4799100
Meade Instruments,MEAD,20130301,1.7,1.8,1.55,1.68,5600
Measurement Specialties,MEAS,20130301,35.51,36.33,35.51,36.28,33300
Methes Energies International L,MEIL,20130301,4.11,4.28,4.11,4.28,700
Media & Income Trust Plc Pfd,MEIP,20130301,7.5,8.16,7.26,8.1,323200
Mela Sciences Inc,MELA,20130301,1.49,1.52,1.48,1.5,147900
Mercadolibre,MELI,20130301,85,86.95,84.77,85.59,766900
Memorial Production Partners Lp,MEMP,20130301,18.65,18.92,18.27,18.47,233400
Memsic,MEMS,20130301,3.37,3.44,3.35,3.4,103300
Mentor Graphics Corp.,MENT,20130301,14.98,16.85,13.21,16.8,4974200
Methanex Corp.,MEOH,20130301,36.46,37.75,36.11,37.45,857300
Mercer International Inc.,MERC,20130301,7.21,7.29,7.04,7.08,65500
Meru Networks,MERU,20130301,4.46,4.64,4.13,4.26,456900
Metro Bancorp Inc,METR,20130301,16.6,16.6,16.38,16.49,19300
Microfinancial Inc.,MFI,20130301,7.38,7.52,7.28,7.47,9900
Mayflower Bancorp,MFLR,20130301,10.68,10.68,10.68,10.68,100
Multi-Fineline Electronix,MFLX,20130301,15.25,15.4,15.15,15.17,61200
Mackinac Financial Corp.,MFNC,20130301,8.55,8.55,8.37,8.55,1800
Mfri,MFRI,20130301,7.19,7.25,7.12,7.21,3400
Mattress Firm Holding Corp.,MFRM,20130301,27.59,27.78,26.8,27.18,260900
Mutualfirst Financial Inc.,MFSF,20130301,13.4,13.71,13.4,13.71,10500
Multimedia Games,MGAM,20130301,18.57,18.95,18.22,18.8,309400
Mgc Diagnostics Corp.,MGCD,20130301,6.07,6.85,6.07,6.83,2800
Mge Energy Inc.,MGEE,20130301,53.16,54.01,53.13,53.79,53400
Magic Software Enterprises Ltd,MGIC,20130301,4.64,4.69,4.63,4.68,14500
Magellan Health Services,MGLN,20130301,51.48,52.82,51.44,52.66,236600
Mgp Ingredients,MGPI,20130301,4.18,4.19,4.01,4.14,7900
