<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Huntington Bancshares Inc.,HBAN,20130130,6.9,7,6.86,6.97,10290600
Huntington Bancshares Inc.,HBANP,20130130,1270,1270,1235.6,1270,200
Home Bancorp,HBCP,20130130,19.21,19.22,19.21,19.21,3200
Hancock Holding Company,HBHC,20130130,29.92,30.15,29.67,30,973900
Harvard Bioscience,HBIO,20130130,5,5.03,4.89,4.95,57500
Hamilton Bancorp Inc.,HBK,20130130,11.4,11.41,11.38,11.41,3100
Howard Bancorp MD,HBMD,20130130,6.71,6.71,6.71,6.71,0
Horizon Bancorp [In],HBNC,20130130,20.25,20.25,19.35,19.77,15500
Hampden Bancorp,HBNK,20130130,16.57,16.57,16.57,16.57,100
Heritage Financial Group,HBOS,20130130,14.05,14.05,13.99,14.01,5300
Hudson City Bancorp,HCBK,20130130,8.62,8.62,8.52,8.62,4289300
Heritage-Crystal Clean,HCCI,20130130,15.92,16.35,15.7,15.76,57500
Homeowners Choice Inc.,HCIIP,20130130,23.8,23.8,23.8,23.8,0
The Hackett Group,HCKT,20130130,4.25,4.29,4.17,4.28,113200
Hawaiian Telcom Hold,HCOM,20130130,19.91,20.24,19.75,19.84,16000
Healthcare Services Group,HCSG,20130130,24.79,24.93,24.01,24.17,314800
Hardinge,HDNG,20130130,11.35,11.43,11,11.1,62700
Hudson Technologies,HDSN,20130130,3.83,3.89,3.81,3.83,6300
H&E Equipment Services,HEES,20130130,18.74,18.99,18.5,18.92,226800
Helen Of Troy Limited,HELE,20130130,36.37,36.49,36.14,36.21,158900
Heritage Oaks Bancorp,HEOP,20130130,5.84,5.84,5.72,5.76,10000
Hercules Offshore,HERO,20130130,6.83,6.85,6.62,6.65,2991800
Hopfed Bancorp,HFBC,20130130,9,9.06,9,9.05,6300
Home Federal Bancorp Inc. Of Louisiana,HFBL,20130130,17.7,17.7,17.7,17.7,0
Hf Financial,HFFC,20130130,13.07,13.1,12.96,12.96,32000
Heritage Financial Corp.,HFWA,20130130,14.86,14.86,14.29,14.39,5400
China Hgs Real Estate,HGSH,20130130,4,4.08,3.88,3.88,5000
Hibbett Sports,HIBB,20130130,53.75,53.79,52.22,52.46,311700
Hingham Institution For Savings,HIFS,20130130,69.42,69.6,69.42,69.6,1700
Highway Holdings,HIHO,20130130,1.81,1.82,1.8,1.8,300
Dot Hill Systems Corp.,HILL,20130130,1.19,1.24,1.16,1.19,55400
Himax Technologies,HIMX,20130130,2.7,2.95,2.69,2.94,918800
Hi-Tech Pharmacal Co.,HITK,20130130,37.49,37.49,34.43,36.37,78700
Hittite Microwave Corp.,HITT,20130130,61.05,61.98,60.87,61.16,178900
Hong Kong Television Network Ltd. Ads,HKTV,20130130,5.81,5.93,5.81,5.93,52100
Harmonic Inc.,HLIT,20130130,5.07,5.23,4.85,5.19,1443900
Home Loan Servicing Solutions,HLSS,20130130,21.36,21.43,20.98,21.41,929500
Home Inns & Hotels Management Inc.,HMIN,20130130,30.75,30.83,30.03,30.56,90500
Hmn Financial,HMNF,20130130,5.74,6,5.69,5.9,15100
Helios & Matheson North America Inc.,HMNY,20130130,3.11,3.49,2.97,3.49,4700
Hampton Roads Bankshares Inc,HMPR,20130130,1.16,1.18,1.15,1.17,154100
Homestreet Inc.,HMST,20130130,25.66,25.76,25,25.04,100600
Hms Holdings Corp,HMSY,20130130,28.32,28.54,27.52,27.62,963000
Handy & Harman Ltd,HNH,20130130,15.23,15.23,14.74,14.85,6400
Hallador Energy Company,HNRG,20130130,7.89,8.03,7.89,7.99,9000
Hansen Medical,HNSN,20130130,2.52,2.59,2.41,2.42,406800
Hooker Furniture Corp.,HOFT,20130130,14.96,15.01,14.63,14.82,19000
Zhongpin Inc.,HOGS,20130130,12.7,12.79,12.7,12.73,119900
Hollysys Automation Technologies,HOLI,20130130,13.31,13.72,12.84,13.45,307200
Hollywood Media,HOLL,20130130,1.34,1.42,1.29,1.29,43300
Hologic,HOLX,20130130,23.64,23.74,23.44,23.59,1203900
Home Bancshares,HOMB,20130130,35.39,35.54,34.8,34.88,190000
Home Federal Bancorp,HOME,20130130,13.24,13.5,13.08,13.13,20700
Chanticleer Holdings Inc.,HOTR,20130130,2.3,2.38,2.2,2.38,14400
Chanticleer Holdings Inc.,HOTRW,20130130,0.32,0.32,0.32,0.32,0
Hot Topic,HOTT,20130130,11.12,11.13,10.88,10.99,649300
Hovnanian Enterprises Inc,HOVNP,20130130,14.65,14.68,14.04,14.26,6400
Hyde Park Acquisition Corp. II,HPAC,20130130,10.23,10.23,10.23,10.23,0
Huntington Preferred Capital,HPCCP,20130130,29.11,29.25,28.75,29.25,900
Hong Kong Highpower Technology,HPJ,20130130,0.95,1.02,0.93,1.02,41500
Harris Interactive,HPOL,20130130,1.21,1.28,1.21,1.28,40000
Hyperion Therapeutics Inc,HPTX,20130130,15.41,15.8,15.25,15.52,31700
Horizon Technology Finance Corp.,HRZN,20130130,15.4,15.49,15.22,15.29,45000
Henry Schein,HSIC,20130130,87.33,87.42,86.48,86.73,317300
Heidrick & Struggles International,HSII,20130130,15.36,15.73,15.36,15.58,165300
Heska Corp.,HSKA,20130130,8.42,8.43,8.23,8.41,6200
Hsn,HSNI,20130130,59.55,60,58.64,58.89,167800
Hanwha Solarone Co. Ltd,HSOL,20130130,1.23,1.26,1.22,1.23,152600
Hudson Global Inc,HSON,20130130,4.73,4.73,4.55,4.58,17800
Healthstream,HSTM,20130130,25,25.24,24.62,24.75,34900
Hometrust Bancshares Inc.,HTBI,20130130,14.1,14.24,13.96,14,68800
Heritage Commerce Corp,HTBK,20130130,6.7,6.7,6.53,6.58,25200
Hutchinson Technology Inc.,HTCH,20130130,2.47,2.94,2.47,2.82,964700
Hickory Tech Corp.,HTCO,20130130,9.94,9.94,9.81,9.85,3900
China Lodging Group Limited,HTHT,20130130,18,18.5,17.74,18.22,71900
Heartland Express,HTLD,20130130,13.81,13.87,13.67,13.74,355600
Heartland Financial USA,HTLF,20130130,24.47,24.51,23.38,23.41,122900
Heartware International,HTWR,20130130,92.48,93.11,89.7,90.34,147300
Hub Group,HUBG,20130130,34.23,37.05,33.1,36.99,392900
Hurco Companies,HURC,20130130,29.84,30.16,29.5,29.67,17100
Huron Consulting Group Inc.,HURN,20130130,33.53,34.69,33.53,33.73,132800
Healthways,HWAY,20130130,10.77,10.8,10.36,10.42,79300
Hawthorn Bancshares,HWBK,20130130,8.18,8.65,8.06,8.5,86100
Houston Wire & Cable Company,HWCC,20130130,11.88,12.05,11.6,11.68,68400
Hawkins,HWKN,20130130,38.65,39.2,38.49,38.64,18300
Hydrogenics Corp.,HYGS,20130130,8.75,9.14,8.75,9.07,29600
Horizon Pharma Inc.,HZNP,20130130,2.28,2.28,2.18,2.19,310100
Iac/Interactivecorp,IACI,20130130,40.91,41.28,40.37,40.93,1329600
Integra Lifesciences Holdings Corp.,IART,20130130,42.79,42.82,42.13,42.32,75400
Nasdaq Biotechnology Ishares,IBB,20130130,146.05,146.39,144.85,145.04,217100
Intervest Bancshares,IBCA,20130130,4.61,4.74,4.51,4.69,70300
Independent Bank Corp.,IBCP,20130130,5.11,5.9,5,5.48,451400
Independent Bank Corp.,IBCPO,20130130,29.51,29.65,28.9,29.44,6300
Iberiabank Corp.,IBKC,20130130,51.58,51.58,50.82,51.27,126000
Interactive Brokers Group,IBKR,20130130,14.11,14.16,14.09,14.12,473000
International Bancshares Corp.,IBOC,20130130,19.87,19.99,19.54,19.61,177500
Icad Inc.,ICAD,20130130,5.08,5.08,4.89,4.92,29200
Immucell Corp.,ICCC,20130130,3.94,3.94,3.94,3.94,0
Icf International,ICFI,20130130,23.71,23.78,22.75,22.86,100400
Internet Capital Group,ICGE,20130130,11.88,12.13,11.85,12.04,68900
S&P Global Clean Energy Index Ishares,ICLN,20130130,7.4,7.48,7.34,7.41,12500
Icon Plc,ICLR,20130130,28.35,28.96,28.15,28.96,293900
Iconix Brand Group,ICON,20130130,24.04,24.08,23.82,23.89,472700
Intercept Pharmaceuticals Inc.,ICPT,20130130,41.7,41.7,36.93,39.66,123500
Icu Medical,ICUI,20130130,62.5,62.79,60.15,60.43,132300
Interdigital,IDCC,20130130,44.33,44.73,43.15,43.21,361400
Idenix Pharmaceuticals,IDIX,20130130,4.63,4.7,4.51,4.61,4267700
Idera Pharmaceuticals,IDRA,20130130,0.74,0.75,0.7,0.72,57400
Industrial Services Of America,IDSA,20130130,3.21,3.3,3.21,3.29,4800
I.D. Systems,IDSY,20130130,5.76,5.76,5.51,5.64,1700
Integrated Device Technology,IDTI,20130130,7.3,7.35,7.13,7.15,2246200
Idexx Laboratories,IDXX,20130130,97.41,98.27,95.94,96.16,392400
Icahn Enterprises L.P.,IEP,20130130,62.04,62.72,55.7,61.87,55800
Integrated Electrical Services,IESC,20130130,4.88,4.88,4.5,4.5,600
FTSE Epra/Nareit Dev Asia Idx Ishares,IFAS,20130130,34.5,34.56,34.23,34.51,8000
FTSE Epra/Nareit Dev EU Idx Ishares,IFEU,20130130,31.22,31.24,31.19,31.19,3200
FTSE Epra/Nareit Dev Re Ex-US Ishares,IFGL,20130130,33.56,33.62,33.48,33.6,553400
FTSE Epra/Nareit North America Ishares,IFNA,20130130,49.74,49.8,49.35,49.77,3400
Infosonics Corp,IFON,20130130,0.62,0.64,0.62,0.64,4800
FTSE Dev Sm Cap Ex-North Amer Ishares,IFSM,20130130,38.13,38.29,38.13,38.13,2600
Internet Gold Golden Lines Ltd,IGLD,20130130,2.75,2.75,2.6,2.65,7100
Igo Inc,IGOI,20130130,3.24,3.24,3.12,3.12,38000
S&P/Citi Intl Treasury Bond Ishares,IGOV,20130130,102.4,103,102.4,102.87,23600
Igate Corp.,IGTE,20130130,17.72,17.72,17.27,17.37,162700
Information Services Group,III,20130130,1.15,1.15,1.13,1.13,90000
Insteel Industries,IIIN,20130130,14.2,14.9,14.13,14.37,114600
Internet Initiative Japan,IIJI,20130130,13.58,13.59,13.5,13.58,4000
Interval Leisure Group,IILG,20130130,19.6,19.67,19.42,19.66,185300
Intricon Corp.,IIN,20130130,4.61,4.67,4.61,4.67,1800
Ii-Vi Inc.,IIVI,20130130,17.44,17.52,17.03,17.08,228200
Ikanos Communications,IKAN,20130130,1.89,1.91,1.84,1.87,55500
Ikonics Corp.,IKNX,20130130,7.95,7.95,7.95,7.95,0
Illumina,ILMN,20130130,50.61,51.06,50.24,50.87,1193700
Intermountain Comm,IMCB,20130130,12.99,12.99,12.99,12.99,100
Immunogen,IMGN,20130130,14.47,14.65,14.06,14.14,968800
Intermolecular Inc.,IMI,20130130,9.41,9.55,9.06,9.19,60800
Ingles Markets Inc.,IMKTA,20130130,18.93,19.01,18.75,18.96,40800
Immersion Corp.,IMMR,20130130,7.08,7.08,6.77,6.83,87100
Immunomedics,IMMU,20130130,2.85,2.93,2.83,2.85,601000
Chipmos Technologies [Bermuda] Ltd,IMOS,20130130,11.03,11.05,10.86,10.97,55300
Imris Inc,IMRS,20130130,3.83,3.85,3.73,3.79,15000
Internap Network Services Corp.,INAP,20130130,7.31,8.06,7.25,7.75,1062600
Incyte Corp.,INCY,20130130,18.62,18.79,17.77,17.84,1463500
Independent Bank,INDB,20130130,31,31.2,30.41,30.93,46300
S&P India Nifty 50 Index Ishares,INDY,20130130,26.19,26.22,26.1,26.13,105200
Informatica Corp.,INFA,20130130,36.14,36.73,35.96,36.44,1356500
Infinity Pharmaceuticals,INFI,20130130,34.38,34.48,32.64,33.37,501200
Infinera Corp.,INFN,20130130,6.96,6.99,6.61,6.63,1032600
Interactive Intelligence,ININ,20130130,40.54,40.9,40,40.2,51400
Innotrac Corp.,INOC,20130130,3.3,3.3,3.23,3.26,4900
Innodata Isogen Inc,INOD,20130130,3.68,3.7,3.51,3.54,15400
Interphase Corp.,INPH,20130130,2.49,2.49,2.49,2.49,0
Insmed,INSM,20130130,6.25,6.31,6.1,6.1,64700
Intel Corp.,INTC,20130130,21.29,21.46,21.22,21.37,34153400
The Intergroup Corp.,INTG,20130130,22,22.1,21.79,21.79,14200
Intl Fcstone Inc,INTL,20130130,17.8,17.82,17.25,17.37,45800
Intest Corp.,INTT,20130130,2.99,3.05,2.96,3.04,30700
Intuit Inc.,INTU,20130130,63.71,63.93,62.89,63.06,1754200
Intersections,INTX,20130130,10.51,10.56,10.42,10.47,27500
Identive Group,INVE,20130130,1.42,1.42,1.37,1.37,161900
Innerworkings,INWK,20130130,14.31,14.31,13.75,13.84,185200
Infinity Cross Border Acquisiti,INXB,20130130,7.8,7.8,7.8,7.8,0
Infinity Cross Border Acquisiti,INXBU,20130130,8.26,8.26,8.26,8.26,0
Innospec Inc.,IOSP,20130130,40.55,40.55,39.64,40.02,169300
Inter Parfums,IPAR,20130130,21.5,22.13,21.23,21.83,95000
Ipass Inc.,IPAS,20130130,2.1,2.15,2.04,2.06,175800
Infinity Property And Casualty Corp.,IPCC,20130130,59.35,59.9,58.41,58.8,42100
Intellipharmaceutics International Inc.,IPCI,20130130,2.21,2.26,2.19,2.24,28400
Ipc The Hospitalist Company,IPCM,20130130,42.59,43.34,41.44,41.98,112800
Ipg Photonics Corp.,IPGP,20130130,66.17,66.5,65.38,65.69,399400
Innophos Holdings,IPHS,20130130,51.05,51.44,50.24,50.61,59600
Impax Laboratories,IPXL,20130130,19.85,19.85,19.62,19.7,537900
Neutral Tandem,IQNT,20130130,2.77,2.89,2.57,2.59,1105200
Irobot Corp.,IRBT,20130130,23.85,23.9,22.82,23,323100
Iridium Communications Inc,IRDM,20130130,7.16,7.17,6.93,6.98,739700
Iridium Communications Inc,IRDMU,20130130,8.44,8.44,8.44,8.44,0
Iridium Communications Inc,IRDMW,20130130,0.28,0.28,0.28,0.28,0
Iridium Communications Inc,IRDMZ,20130130,1.42,1.42,1.42,1.42,100
Ignite Restaurant Group Inc.,IRG,20130130,15.34,15.59,14.55,14.58,67000
Iridex Corp.,IRIX,20130130,4.2,4.2,4.07,4.1,1500
If Bancorp Inc.,IROQ,20130130,14.89,14.89,14.61,14.7,300
Ironwood Pharmaceuticals,IRWD,20130130,12.96,13,12.84,12.91,585300
Investors Bancorp,ISBC,20130130,17.91,17.91,17.39,17.42,235200
International Speedway Corp.,ISCA,20130130,27.55,27.59,27.03,27.33,238900
S&P/Citi 1-3 Yr Intl Treasury Bd Ishares,ISHG,20130130,97.3,97.7,97.21,97.38,54100
Insignia Systems,ISIG,20130130,2.18,2.18,2.18,2.18,2900
Intersil Corp.,ISIL,20130130,8.88,8.94,8.52,8.66,1906900
Isis Pharmaceuticals,ISIS,20130130,14.47,15.6,14.27,14.69,8881400
Isle Of Capri Casinos,ISLE,20130130,6.65,7,6.63,6.72,71800
Slm Corp.,ISM,20130130,24.31,24.4,24.31,24.4,1800
Image Sensing Systems,ISNS,20130130,5.17,5.17,5.14,5.15,7300
Intuitive Surgical,ISRG,20130130,573.11,576.05,570,573,233400
Isramco,ISRL,20130130,95.05,101.69,95.05,101.69,200
Innovative Solutions And Support,ISSC,20130130,4.18,4.2,4.1,4.18,5200
Integrated Silicon Solution,ISSI,20130130,9.67,9.92,9.56,9.9,377300
Investors Title Company,ITIC,20130130,64.67,65.5,64.67,65.26,1200
Intermune,ITMN,20130130,10,10.1,9.73,9.8,2008700
Itron,ITRI,20130130,46.23,46.7,45.7,45.76,200400
Ituran Location And Control Ltd,ITRN,20130130,13.95,14.2,13.95,14.2,10500
Intevac,IVAC,20130130,4.27,4.28,4.12,4.13,110900
Ivanhoe Energy,IVAN,20130130,0.8,0.84,0.8,0.83,281500
Ixys Corp.,IXYS,20130130,9.46,9.8,9.45,9.62,72500
Jack In The Box Inc.,JACK,20130130,29.11,29.18,28.71,28.82,218800
Collabrium Japan Acquisition Co,JACQU,20130130,10.23,10.25,10.06,10.06,2200
Collabrium Japan Acquisition Co,JACQW,20130130,0.27,0.27,0.27,0.27,0
Lj International,JADE,20130130,1.87,1.89,1.87,1.89,22400
Jakks Pacific,JAKK,20130130,13.15,13.15,12.8,12.87,101100
Ja Solar Holdings Co.,JASO,20130130,5.43,5.64,5.35,5.37,308100
Jacksonville Bancorp,JAXB,20130130,2.16,2.23,2.16,2.22,28500
Jazz Pharmaceuticals,JAZZ,20130130,57.37,57.74,56.88,56.96,230600
J.B. Hunt Transport Services,JBHT,20130130,68.22,68.25,66.93,67.19,580200
Jetblue Airways Corp.,JBLU,20130130,5.91,5.97,5.73,5.8,6324800
John B. Sanfilippo & Son,JBSS,20130130,20.21,20.71,20.2,20.42,58400
J2 Global Communications Inc,JCOM,20130130,31.83,31.97,31.43,31.5,315300
Communications Systems,JCS,20130130,11.2,11.22,11.1,11.16,21800
Jewett-Cameron Trading Company,JCTCF,20130130,16.37,16.43,16.2,16.4,3400
Jds Uniphase Corp.,JDSU,20130130,12.92,13.1,12.38,12.4,18319900
Jefferson Bancshares,JFBI,20130130,3.06,3.37,3.06,3.3,5300
Jive Software Inc.,JIVE,20130130,15.26,15.48,15.18,15.31,284600
J & J Snack Foods,JJSF,20130130,67.97,68.22,67.03,67.4,44600
Jack Henry & Associates,JKHY,20130130,41.44,41.67,41.24,41.35,263200
Jamba,JMBA,20130130,2.52,2.54,2.46,2.5,843800
51Job,JOBS,20130130,53.48,54.96,53.3,54.31,70400
Joe's Jeans Inc.,JOEZ,20130130,1.15,1.17,1.13,1.15,405900
Jos. A. Bank Clothiers,JOSB,20130130,40.22,40.47,39.81,40.25,801000
Johnson Outdoors Inc.,JOUT,20130130,21.28,21.35,20.94,21.03,12400
James River Coal Company,JRCC,20130130,3.12,3.15,2.9,2.96,1013200
China Finance Online Co. Limited,JRJC,20130130,1.5,1.5,1.48,1.48,9500
Slm Corp.,JSM,20130130,24.8,24.8,24.68,24.68,14400
Jinpan International Limited,JST,20130130,6,6.16,5.92,5.94,20800
Coffee Holding Co.,JVA,20130130,7.42,7.57,7.22,7.27,256100
Jacksonville Bancorp Inc.,JXSB,20130130,18.1,18.1,18.1,18.1,0
Kaiser Aluminum Corp.,KALU,20130130,61.9,62.46,61.28,61.63,153700
Kimball International,KBALB,20130130,10.59,10.68,10.45,10.48,56800
Kohlberg Capital Corp.,KCAP,20130130,10.17,10.32,10.06,10.1,270700
Kansas City Life Insurance Company,KCLI,20130130,38.45,38.6,38.2,38.38,10100
Kelly Services,KELYA,20130130,16.51,17.48,16.51,17.34,376500
Kewaunee Scientific Corp.,KEQU,20130130,12.25,12.67,12.25,12.44,6100
Keryx Biopharmaceuticals,KERX,20130130,8.72,9.9,8.39,8.49,46291800
Keynote Systems,KEYN,20130130,15.73,16.25,15.4,15.6,143400
The Keyw Holding Corp.,KEYW,20130130,13,13.1,12.71,13.02,206200
Kentucky First Federal Bancorp,KFFB,20130130,8.09,8.09,7.99,8,5500
Kforce,KFRC,20130130,13.79,13.83,13.6,13.7,165600
Kingold Jewelry Inc.,KGJI,20130130,1.27,1.32,1.26,1.28,33900
Kingstone Companies Inc,KINS,20130130,5.09,5.09,5.08,5.09,2900
Kior Inc.,KIOR,20130130,5.78,5.84,5.47,5.54,385800
Keating Capital Inc.,KIPO,20130130,6.15,6.36,6.12,6.36,11800
Kips Bay Medical,KIPS,20130130,0.9,0.9,0.85,0.86,377100
Kirkland's,KIRK,20130130,10.78,10.9,10.67,10.76,49300
Kla-Tencor Corp.,KLAC,20130130,55.82,56,55.06,55.17,2098500
Kulicke And Soffa Industries,KLIC,20130130,11.53,11.66,11.05,11.31,2905300
Kandi Technolgies,KNDI,20130130,3.5,3.67,3.37,3.6,69400
Kona Grill,KONA,20130130,8.37,8.39,8.29,8.34,47600
Kingtone Wirelessinfo Solution,KONE,20130130,3.18,3.2,3.18,3.2,200
Kongzhong Corp.,KONG,20130130,5.97,6.2,5.95,6.11,154900
Thermogenesis,KOOL,20130130,0.95,0.98,0.94,0.98,8100
Kopin Corp.,KOPN,20130130,3.35,3.36,3.28,3.29,257400
Koss Corp.,KOSS,20130130,5.28,5.28,5.1,5.11,7000
Kraft Foods Group Inc.,KRFT,20130130,47.14,47.31,46.66,46.72,2197200
Kearny Financial,KRNY,20130130,10.06,10.22,10.01,10.17,27600
K-Swiss Inc.,KSWS,20130130,4.72,4.72,4.7,4.71,400300
Key Tronic Corp.,KTCC,20130130,9.83,10.25,9.36,9.72,733100
Key Technology,KTEC,20130130,12.31,12.32,12,12.25,12400
Kratos Defense & Security Solutions,KTOS,20130130,4.72,4.73,4.58,4.6,303600
Ku6 Media Co.,KUTV,20130130,1.14,1.14,1.13,1.13,10800
Kvh Industries,KVHI,20130130,14.79,14.79,14.55,14.58,22700
Kayak Software Corporation,KYAK,20130130,40.49,40.5,40.17,40.21,75400
Kythera Biopharmaceuticals Inc,KYTH,20130130,28.09,28.22,27.27,27.44,19600
Louisiana Bancorp,LABC,20130130,17.2,17.2,17.2,17.2,0
Multi-Color Corp.,LABL,20130130,23.61,23.86,22.67,22.87,24800
Lakes Entertainment,LACO,20130130,3.38,3.4,3.3,3.33,15400
Lakeland Industries,LAKE,20130130,4.96,5.01,4.96,5.01,2300
Lamar Advertising Company,LAMR,20130130,42.57,42.62,41.9,42.04,338000
Lancaster Colony Corp.,LANC,20130130,73.13,73.41,72.88,73.39,66000
Gladstone Land Corporation,LAND,20130130,15,15.18,14.75,14.9,348000
Landmark Bancorp Inc.,LARK,20130130,19.69,20.45,19.61,19.71,2600
Lawson Products,LAWS,20130130,11.3,11.87,11.26,11.57,10600
Layne Christensen Company,LAYN,20130130,22.85,23.32,22.51,22.66,86400
Lakeland Bancorp,LBAI,20130130,9.85,9.9,9.45,9.58,211800
Leading Brands Inc,LBIX,20130130,3.63,3.63,3.63,3.63,300
Liberty Global,LBTYA,20130130,69.26,69.39,68.71,68.77,915800
Liberty Global,LBTYB,20130130,69.07,69.07,69.07,69.07,0
Liberty Global,LBTYK,20130130,64.82,64.98,64.3,64.33,200100
Lca-Vision Inc.,LCAV,20130130,3.58,3.6,3.34,3.43,55300
Lcnb Corporation,LCNB,20130130,14.52,14.6,14.52,14.6,3800
Lifetime Brands,LCUT,20130130,10.91,10.91,10.59,10.62,25600
Leap Wireless International,LEAP,20130130,5.8,5.81,5.56,5.57,2569300
Lincoln Electric Holdings,LECO,20130130,54.12,54.13,53.51,53.73,326900
Market Leader Inc,LEDR,20130130,7.71,7.77,7.55,7.64,43900
Semileds Corp.,LEDS,20130130,0.67,0.7,0.67,0.68,51100
Littelfuse,LFUS,20130130,64.37,64.88,63.74,63.96,40500
Lifevantage Corp,LFVN,20130130,2.66,2.72,2.6,2.68,159700
Legacy Reserves Lp,LGCY,20130130,25.55,25.55,24.93,25.13,585500
Ligand Pharmaceuticals Inc.,LGND,20130130,20.17,20.17,19.72,19.98,124000
Lhc Group,LHCG,20130130,22.26,22.26,21.32,21.43,28100
Life Technologies Corp.,LIFE,20130130,63,65.84,62.73,64.44,4083900
Lime Energy Co.,LIME,20130130,0.57,0.57,0.52,0.53,16000
Lincoln Educational Services Corp.,LINC,20130130,5.33,5.43,5.28,5.31,56500
Linn Energy Llc,LINE,20130130,39.49,39.5,38.35,38.51,2757100
Liberty Media Corp.,LINTA,20130130,21.22,21.57,21.19,21.21,3172800
Liberty Media Corp.,LINTB,20130130,20.99,20.99,20.99,20.99,0
Fidelity Southern Corp.,LION,20130130,11.02,11.05,10.8,10.84,18400
Lionbridge Technologies,LIOX,20130130,4,4.05,3.97,3.99,183400
Livedeal,LIVE,20130130,3.3,3.5,3.28,3.47,10100
Lihua International,LIWA,20130130,4.83,4.89,4.72,4.85,84500
Lakeland Financial Corp.,LKFN,20130130,24.83,24.84,23.92,23.96,97400
Lkq Corp.,LKQ,20130130,23.26,23.5,22.5,22.58,1667300
L&L Energy,LLEN,20130130,1.76,1.76,1.68,1.68,145500
Limelight Networks,LLNW,20130130,2.49,2.49,2.34,2.34,426900
Linear Technology Corp.,LLTC,20130130,36.55,36.95,36.54,36.82,2009500
Lemaitre Vascular,LMAT,20130130,6.1,6.28,6.02,6.08,33800
Liberty Media Corp. Series A,LMCA,20130130,111.11,111.74,109.9,110.57,513700
Liberty Media Corporation,LMCB,20130130,110.78,110.78,110.78,110.78,0
Lmi Aerospace,LMIA,20130130,22.18,22.27,21.27,22.1,23600
Limoneira Co,LMNR,20130130,22.19,22.41,21,21.17,25200
Luminex Corp.,LMNX,20130130,18.47,18.67,18.01,18.12,109600
Lumos Networks Corp.,LMOS,20130130,9.55,9.63,9.35,9.46,69900
Lnb Bancorp,LNBB,20130130,7.05,7.18,7.01,7.18,33000
Lance,LNCE,20130130,25.95,26.07,25.45,25.56,76600
Linn Co Llc,LNCO,20130130,40,40.17,39.61,39.76,335200
Landec Corp.,LNDC,20130130,12.03,12.1,11.8,11.86,108900
Manhattan Bridge Capital Inc,LOAN,20130130,1.2,1.2,1.2,1.2,1500
Local Corporation,LOCM,20130130,1.75,1.84,1.75,1.78,113500
Logitech International S.A.,LOGI,20130130,6.72,6.88,6.72,6.82,743900
Logmein,LOGM,20130130,22.9,23.02,22.29,22.57,153400
Lojack Corp.,LOJN,20130130,3.24,3.29,3.17,3.2,21800
Elong,LONG,20130130,16.27,16.31,15.7,15.7,1000
Looksmart,LOOK,20130130,0.92,0.95,0.92,0.95,10500
Grand Canyon Education,LOPE,20130130,23.62,23.72,22.95,23.21,323900
Loral Space And Communications,LORL,20130130,59.1,59.24,58.42,58.68,54600
Liposcience Inc.,LPDX,20130130,11.1,11.3,10.42,10.64,99800
Life Partners Holdings Inc,LPHI,20130130,2.76,2.86,2.71,2.72,145100
Lpl Investment Holdings Inc.,LPLA,20130130,33.44,34.06,33.3,33.5,944800
Lifepoint Hospitals,LPNT,20130130,42.63,43.37,42.63,42.98,179900
Laporte Bancorp,LPSB,20130130,8.93,9,8.81,8.81,6100
Liveperson,LPSN,20130130,13.53,13.62,13.29,13.4,264700
Lightpath Technologies,LPTH,20130130,0.83,0.91,0.83,0.9,56500
Lpath Inc,LPTN,20130130,4.99,5.07,4.95,4.95,34000
Liquidity Services,LQDT,20130130,41,41.4,40.2,41.07,614900
Lrad Corp.,LRAD,20130130,1.14,1.16,1.11,1.12,58300
Lam Research Corp.,LRCX,20130130,41.64,41.99,41.52,41.64,1666800
Lsb Financial,LSBI,20130130,21.19,21.19,21.19,21.19,0
Lake Shore Bancorp,LSBK,20130130,10.49,10.49,10.49,10.49,0
Lattice Semiconductor Corp.,LSCC,20130130,4.52,4.63,4.42,4.44,1285200
Lsi Logic Corp.,LSI,20130130,7.19,7.28,7.14,7.19,7196800
Landstar System,LSTR,20130130,59.37,59.37,57.52,58.36,598300
Lightbridge Corp.,LTBR,20130130,2,2.06,1.88,1.94,38300
Linktone Ltd,LTON,20130130,2.62,2.65,2.62,2.65,56200
Learning Tree International,LTRE,20130130,5.15,5.2,5.14,5.18,8100
Lantronix,LTRX,20130130,1.96,1.98,1.95,1.96,3700
Ltx-Credence Corp.,LTXC,20130130,6.24,6.27,6.06,6.1,341400
Lufkin Industries,LUFK,20130130,57.91,58.18,56.75,57.07,430000
Lululemon Athletica Inc.,LULU,20130130,69.66,70.05,69.2,69.37,2062100
Luna Innovations Inc.,LUNA,20130130,1.28,1.31,1.28,1.3,4900
Liberty Interactive Corporation,LVNTA,20130130,74.87,75.36,73.24,74.68,99100
Lifeway Foods,LWAY,20130130,10.39,10.48,10.25,10.31,24100
Lexicon Pharmaceuticals,LXRX,20130130,2.18,2.2,2.1,2.11,772000
Lsi Industries Inc.,LYTS,20130130,7.2,7.27,7,7.12,41000
Merrimack Pharmaceuticals Inc.,MACK,20130130,6.22,6.27,6.1,6.13,215000
Magnetek,MAG,20130130,13.51,13.89,13.28,13.28,8700
Magal Security Systems Ltd,MAGS,20130130,4.27,4.39,4.11,4.26,28900
Mako Surgical,MAKO,20130130,11.76,11.83,11,11.14,1289000
